ZIP,Month,Usage (GAL),Avg_Temp_F,Total_Rainfall_Inches,Avg_Humidity_Percent,Season,Population_Density
79928-5012  ,2021-02,5984.0,,,,,
79928-5012  ,2021-03,16456.0,,,,,
79928-5012  ,2021-04,19448.0,,,,,
79928-5012  ,2021-05,19448.0,,,,,
79928-5012  ,2021-06,22440.0,,,,,
79928-5012  ,2021-07,22440.0,,,,,
79928-5012  ,2021-08,23936.0,,,,,
79928-5012  ,2021-09,25432.0,,,,,
79928-5012  ,2021-10,23936.0,,,,,
79928-5012  ,2021-11,14960.0,,,,,
79928-5012  ,2021-12,17952.0,,,,,
79928-5012  ,2022-01,14960.0,55.0,0.4,50.0,Winter,3200.0
79928-5012  ,2022-02,11968.0,60.0,0.2,45.0,Winter,3200.0
79928-5012  ,2022-03,11968.0,65.0,0.3,40.0,Spring,3200.0
79928-5012  ,2022-04,8976.0,70.0,0.5,35.0,Spring,3200.0
79928-5012  ,2022-05,11968.0,80.0,0.2,30.0,Spring,3200.0
79928-5012  ,2022-06,8976.0,90.0,0.1,25.0,Summer,3200.0
79928-5012  ,2022-07,14960.0,95.0,0.0,20.0,Summer,3200.0
79928-5012  ,2022-08,11968.0,93.0,0.0,22.0,Summer,3200.0
79928-5012  ,2022-09,10472.0,85.0,0.3,30.0,Fall,3200.0
79928-5012  ,2022-10,8976.0,75.0,0.4,40.0,Fall,3200.0
79928-5012  ,2022-11,8976.0,65.0,0.2,45.0,Fall,3200.0
79928-5012  ,2022-12,10472.0,55.0,0.5,50.0,Winter,3200.0
79928-5012  ,2023-01,7480.0,56.0,0.3,50.0,Winter,3200.0
79928-5012  ,2023-02,4488.0,61.0,0.2,45.0,Winter,3200.0
79928-5012  ,2023-03,8976.0,67.0,0.2,42.0,Spring,3200.0
79928-5012  ,2023-04,10472.0,73.0,0.3,38.0,Spring,3200.0
79928-5012  ,2023-05,16456.0,82.0,0.2,32.0,Spring,3200.0
79928-5012  ,2023-06,13464.0,91.0,0.1,25.0,Summer,3200.0
79928-5012  ,2023-07,13464.0,97.0,0.0,20.0,Summer,3200.0
79928-5012  ,2023-08,11968.0,94.0,0.0,22.0,Summer,3200.0
79928-5012  ,2023-09,16456.0,86.0,0.2,30.0,Fall,3200.0
79928-5012  ,2023-10,13464.0,76.0,0.3,40.0,Fall,3200.0
79928-5012  ,2023-11,11968.0,66.0,0.2,45.0,Fall,3200.0
79928-5012  ,2023-12,16456.0,56.0,0.4,50.0,Winter,3200.0
79928-5012  ,2024-01,13464.0,57.0,0.3,50.0,Winter,3200.0
79928-5012  ,2024-02,13464.0,62.0,0.2,45.0,Winter,3200.0
79928-5012  ,2024-03,16456.0,68.0,0.2,42.0,Spring,3200.0
79928-5012  ,2024-04,14960.0,74.0,0.3,38.0,Spring,3200.0
79928-5012  ,2024-05,14960.0,83.0,0.2,32.0,Spring,3200.0
79928-5012  ,2024-06,13464.0,92.0,0.1,25.0,Summer,3200.0
79928-5012  ,2024-07,14960.0,98.0,0.0,20.0,Summer,3200.0
79928-5012  ,2024-08,14960.0,,,,,
79928-5012  ,2024-09,17952.0,,,,,
79928-5012  ,2024-10,13464.0,,,,,
79928-5012  ,2024-11,14960.0,,,,,
79928-5012  ,2024-12,13464.0,,,,,
79928-5012  ,2025-01,13464.0,,,,,
79928-5012  ,2025-02,13464.0,,,,,
79928-5012  ,2025-03,13464.0,,,,,
79928-5012  ,2025-04,13464.0,,,,,
79930,2020-02,810832.0,,,,,
79930,2020-03,4382532.0,,,,,
79930,2020-04,4910620.0,,,,,
79930,2020-05,6292176.0,,,,,
79930,2020-06,7759752.0,,,,,
79930,2020-07,7893644.0,,,,,
79930,2020-08,8162924.0,,,,,
79930,2020-09,7131432.0,,,,,
79930,2020-10,6263752.0,,,,,
79930,2020-11,5395324.0,,,,,
79930,2020-12,5110336.0,,,,,
79930,2021-01,5120060.0,,,,,
79930,2021-02,4146912.0,,,,,
79930,2021-03,5266668.0,,,,,
79930,2021-04,5026560.0,,,,,
79930,2021-05,5894240.0,,,,,
79930,2021-06,6886836.0,,,,,
79930,2021-07,6271980.0,,,,,
79930,2021-08,5904712.0,,,,,
79930,2021-09,5715468.0,,,,,
79930,2021-10,5319776.0,,,,,
79930,2021-11,5007112.0,,,,,
79930,2021-12,4695196.0,,,,,
79930,2022-01,5779796.0,55.0,0.4,50.0,Winter,3200.0
79930,2022-02,2133296.0,60.0,0.2,45.0,Winter,3200.0
79930,2022-03,4865740.0,65.0,0.3,40.0,Spring,3200.0
79930,2022-04,5286116.0,70.0,0.5,35.0,Spring,3200.0
79930,2022-05,5565120.0,80.0,0.2,30.0,Spring,3200.0
79930,2022-06,6562204.0,90.0,0.1,25.0,Summer,3200.0
79930,2022-07,6403628.0,95.0,0.0,20.0,Summer,3200.0
79930,2022-08,6064784.0,93.0,0.0,22.0,Summer,3200.0
79930,2022-09,5239740.0,85.0,0.3,30.0,Fall,3200.0
79930,2022-10,5088644.0,75.0,0.4,40.0,Fall,3200.0
79930,2022-11,4234428.0,65.0,0.2,45.0,Fall,3200.0
79930,2022-12,4315212.0,55.0,0.5,50.0,Winter,3200.0
79930,2023-01,4879204.0,56.0,0.3,50.0,Winter,3200.0
79930,2023-02,3572448.0,61.0,0.2,45.0,Winter,3200.0
79930,2023-03,4128212.0,67.0,0.2,42.0,Spring,3200.0
79930,2023-04,4871724.0,73.0,0.3,38.0,Spring,3200.0
79930,2023-05,4943532.0,82.0,0.2,32.0,Spring,3200.0
79930,2023-06,6158284.0,91.0,0.1,25.0,Summer,3200.0
79930,2023-07,7309456.0,97.0,0.0,20.0,Summer,3200.0
79930,2023-08,6420832.0,94.0,0.0,22.0,Summer,3200.0
79930,2023-09,6119388.0,86.0,0.2,30.0,Fall,3200.0
79930,2023-10,5442448.0,76.0,0.3,40.0,Fall,3200.0
79930,2023-11,4514180.0,66.0,0.2,45.0,Fall,3200.0
79930,2023-12,4262104.0,56.0,0.4,50.0,Winter,3200.0
79930,2024-01,4283796.0,57.0,0.3,50.0,Winter,3200.0
79930,2024-02,3526820.0,62.0,0.2,45.0,Winter,3200.0
79930,2024-03,4185060.0,68.0,0.2,42.0,Spring,3200.0
79930,2024-04,4867984.0,74.0,0.3,38.0,Spring,3200.0
79930,2024-05,5325760.0,83.0,0.2,32.0,Spring,3200.0
79930,2024-06,6563700.0,92.0,0.1,25.0,Summer,3200.0
79930,2024-07,7080568.0,98.0,0.0,20.0,Summer,3200.0
79930,2024-08,6463468.0,,,,,
79930,2024-09,5985496.0,,,,,
79930,2024-10,5222536.0,,,,,
79930,2024-11,4698936.0,,,,,
79930,2024-12,4485756.0,,,,,
79930,2025-01,4363084.0,,,,,
79930,2025-02,3830508.0,,,,,
79930,2025-03,4418436.0,,,,,
79930,2025-04,3963652.0,,,,,
79930-5850  ,2020-03,8976.0,,,,,
79930-5850  ,2020-04,1496.0,,,,,
79930-5850  ,2020-05,4488.0,,,,,
79930-5850  ,2020-06,4488.0,,,,,
79930-5850  ,2020-07,4488.0,,,,,
79930-5850  ,2020-08,7480.0,,,,,
79930-5850  ,2020-09,4488.0,,,,,
79930-5850  ,2020-10,4488.0,,,,,
79930-5850  ,2020-11,1496.0,,,,,
79930-5850  ,2020-12,8976.0,,,,,
79930-5850  ,2021-01,4488.0,,,,,
79930-5850  ,2021-03,2992.0,,,,,
79930-5850  ,2021-04,4488.0,,,,,
79930-5850  ,2021-05,1496.0,,,,,
79930-5850  ,2021-06,0.0,,,,,
79930-5850  ,2021-07,2992.0,,,,,
79930-5850  ,2021-08,0.0,,,,,
79930-5850  ,2021-09,0.0,,,,,
79930-5850  ,2021-10,0.0,,,,,
79930-5850  ,2021-11,1496.0,,,,,
79930-5850  ,2021-12,0.0,,,,,
79930-5850  ,2022-01,0.0,55.0,0.4,50.0,Winter,3200.0
79930-5850  ,2022-03,0.0,65.0,0.3,40.0,Spring,3200.0
79930-5850  ,2022-04,0.0,70.0,0.5,35.0,Spring,3200.0
79930-5850  ,2022-05,1496.0,80.0,0.2,30.0,Spring,3200.0
79930-5850  ,2022-06,0.0,90.0,0.1,25.0,Summer,3200.0
79930-5850  ,2022-07,0.0,95.0,0.0,20.0,Summer,3200.0
79930-5850  ,2022-08,0.0,93.0,0.0,22.0,Summer,3200.0
79930-5850  ,2022-09,0.0,85.0,0.3,30.0,Fall,3200.0
79930-5850  ,2022-10,0.0,75.0,0.4,40.0,Fall,3200.0
79930-5850  ,2022-11,0.0,65.0,0.2,45.0,Fall,3200.0
79930-5850  ,2022-12,1496.0,55.0,0.5,50.0,Winter,3200.0
79930-5850  ,2023-01,0.0,56.0,0.3,50.0,Winter,3200.0
79930-5850  ,2023-02,0.0,61.0,0.2,45.0,Winter,3200.0
79930-5850  ,2023-04,0.0,73.0,0.3,38.0,Spring,3200.0
79930-5850  ,2023-05,0.0,82.0,0.2,32.0,Spring,3200.0
79930-5850  ,2023-06,0.0,91.0,0.1,25.0,Summer,3200.0
79930-5850  ,2023-07,0.0,97.0,0.0,20.0,Summer,3200.0
79930-5850  ,2023-08,0.0,94.0,0.0,22.0,Summer,3200.0
79930-5850  ,2023-09,1496.0,86.0,0.2,30.0,Fall,3200.0
79930-5850  ,2023-10,0.0,76.0,0.3,40.0,Fall,3200.0
79930-5850  ,2023-11,0.0,66.0,0.2,45.0,Fall,3200.0
79930-5850  ,2023-12,0.0,56.0,0.4,50.0,Winter,3200.0
79930-5850  ,2024-01,0.0,57.0,0.3,50.0,Winter,3200.0
79930-5850  ,2024-02,0.0,62.0,0.2,45.0,Winter,3200.0
79930-5850  ,2024-03,0.0,68.0,0.2,42.0,Spring,3200.0
79930-5850  ,2024-04,0.0,74.0,0.3,38.0,Spring,3200.0
79930-5850  ,2024-05,0.0,83.0,0.2,32.0,Spring,3200.0
79930-5850  ,2024-06,0.0,92.0,0.1,25.0,Summer,3200.0
79930-5850  ,2024-07,1496.0,98.0,0.0,20.0,Summer,3200.0
79930-5850  ,2024-08,0.0,,,,,
79930-5850  ,2024-09,0.0,,,,,
79930-5850  ,2024-10,0.0,,,,,
79930-5850  ,2024-11,0.0,,,,,
79930-5850  ,2024-12,0.0,,,,,
79930-5850  ,2025-01,2992.0,,,,,
79930-5850  ,2025-02,2992.0,,,,,
79930-5850  ,2025-03,4488.0,,,,,
79930-5850  ,2025-04,0.0,,,,,
79932,2020-02,4488.0,,,,,
79932,2020-03,11438416.0,,,,,
79932,2020-04,15452184.0,,,,,
79932,2020-05,20077816.0,,,,,
79932,2020-06,21455632.0,,,,,
79932,2020-07,24755060.0,,,,,
79932,2020-08,20590196.0,,,,,
79932,2020-09,20650036.0,,,,,
79932,2020-10,18097112.0,,,,,
79932,2020-11,15188888.0,,,,,
79932,2020-12,14149168.0,,,,,
79932,2021-01,14285304.0,,,,,
79932,2021-02,12086184.0,,,,,
79932,2021-03,14135704.0,,,,,
79932,2021-04,18605004.0,,,,,
79932,2021-05,18803224.0,,,,,
79932,2021-06,21457876.0,,,,,
79932,2021-07,20976912.0,,,,,
79932,2021-08,18925148.0,,,,,
79932,2021-09,19174232.0,,,,,
79932,2021-10,17903380.0,,,,,
79932,2021-11,15933896.0,,,,,
79932,2021-12,14532892.0,,,,,
79932,2022-01,15319788.0,55.0,0.4,50.0,Winter,3200.0
79932,2022-02,11052448.0,60.0,0.2,45.0,Winter,3200.0
79932,2022-03,18035028.0,65.0,0.3,40.0,Spring,3200.0
79932,2022-04,18726928.0,70.0,0.5,35.0,Spring,3200.0
79932,2022-05,21176628.0,80.0,0.2,30.0,Spring,3200.0
79932,2022-06,24666796.0,90.0,0.1,25.0,Summer,3200.0
79932,2022-07,24229216.0,95.0,0.0,20.0,Summer,3200.0
79932,2022-08,22410828.0,93.0,0.0,22.0,Summer,3200.0
79932,2022-09,21291820.0,85.0,0.3,30.0,Fall,3200.0
79932,2022-10,16365492.0,75.0,0.4,40.0,Fall,3200.0
79932,2022-11,15690796.0,65.0,0.2,45.0,Fall,3200.0
79932,2022-12,16010192.0,55.0,0.5,50.0,Winter,3200.0
79932,2023-01,16294432.0,56.0,0.3,50.0,Winter,3200.0
79932,2023-02,13698124.0,61.0,0.2,45.0,Winter,3200.0
79932,2023-03,16846456.0,67.0,0.2,42.0,Spring,3200.0
79932,2023-04,19839204.0,73.0,0.3,38.0,Spring,3200.0
79932,2023-05,21893212.0,82.0,0.2,32.0,Spring,3200.0
79932,2023-06,24934580.0,91.0,0.1,25.0,Summer,3200.0
79932,2023-07,26841980.0,97.0,0.0,20.0,Summer,3200.0
79932,2023-08,26026660.0,94.0,0.0,22.0,Summer,3200.0
79932,2023-09,23375000.0,86.0,0.2,30.0,Fall,3200.0
79932,2023-10,20040416.0,76.0,0.3,40.0,Fall,3200.0
79932,2023-11,17329664.0,66.0,0.2,45.0,Fall,3200.0
79932,2023-12,16560720.0,56.0,0.4,50.0,Winter,3200.0
79932,2024-01,16978852.0,57.0,0.3,50.0,Winter,3200.0
79932,2024-02,13682416.0,62.0,0.2,45.0,Winter,3200.0
79932,2024-03,19445008.0,68.0,0.2,42.0,Spring,3200.0
79932,2024-04,20062856.0,74.0,0.3,38.0,Spring,3200.0
79932,2024-05,21974744.0,83.0,0.2,32.0,Spring,3200.0
79932,2024-06,25925680.0,92.0,0.1,25.0,Summer,3200.0
79932,2024-07,27604940.0,98.0,0.0,20.0,Summer,3200.0
79932,2024-08,24268112.0,,,,,
79932,2024-09,23437832.0,,,,,
79932,2024-10,22302368.0,,,,,
79932,2024-11,19013412.0,,,,,
79932,2024-12,17368560.0,,,,,
79932,2025-01,17985660.0,,,,,
79932,2025-02,15062476.0,,,,,
79932,2025-03,19562444.0,,,,,
79932,2025-04,22151272.0,,,,,
79932-1029  ,2023-03,2992.0,67.0,0.2,42.0,Spring,3200.0
79932-1029  ,2023-04,4488.0,73.0,0.3,38.0,Spring,3200.0
79932-1029  ,2023-05,4488.0,82.0,0.2,32.0,Spring,3200.0
79932-1029  ,2023-06,7480.0,91.0,0.1,25.0,Summer,3200.0
79932-1029  ,2023-07,11968.0,97.0,0.0,20.0,Summer,3200.0
79932-1029  ,2023-08,7480.0,94.0,0.0,22.0,Summer,3200.0
79932-1029  ,2023-09,8976.0,86.0,0.2,30.0,Fall,3200.0
79932-1029  ,2023-10,11968.0,76.0,0.3,40.0,Fall,3200.0
79932-1029  ,2023-11,5984.0,66.0,0.2,45.0,Fall,3200.0
79932-1029  ,2023-12,11968.0,56.0,0.4,50.0,Winter,3200.0
79932-1029  ,2024-01,2992.0,57.0,0.3,50.0,Winter,3200.0
79932-1029  ,2024-02,8976.0,62.0,0.2,45.0,Winter,3200.0
79932-1029  ,2024-03,7480.0,68.0,0.2,42.0,Spring,3200.0
79932-1029  ,2024-04,5984.0,74.0,0.3,38.0,Spring,3200.0
79932-1029  ,2024-05,7480.0,83.0,0.2,32.0,Spring,3200.0
79932-1029  ,2024-06,4488.0,92.0,0.1,25.0,Summer,3200.0
79932-1029  ,2024-07,10472.0,98.0,0.0,20.0,Summer,3200.0
79932-1029  ,2024-08,10472.0,,,,,
79932-1029  ,2024-09,8976.0,,,,,
79932-1029  ,2024-10,16456.0,,,,,
79932-1029  ,2024-11,19448.0,,,,,
79932-1029  ,2024-12,5984.0,,,,,
79932-1029  ,2025-01,16456.0,,,,,
79932-1029  ,2025-02,17952.0,,,,,
79932-1029  ,2025-03,8976.0,,,,,
79932-1029  ,2025-04,7480.0,,,,,
79934,2020-02,7343864.0,,,,,
79934,2020-03,8878760.0,,,,,
79934,2020-04,12296372.0,,,,,
79934,2020-05,13471480.0,,,,,
79934,2020-06,12644940.0,,,,,
79934,2020-07,13959924.0,,,,,
79934,2020-08,12466168.0,,,,,
79934,2020-09,12112364.0,,,,,
79934,2020-10,11753324.0,,,,,
79934,2020-11,9010408.0,,,,,
79934,2020-12,10025444.0,,,,,
79934,2021-01,8588536.0,,,,,
79934,2021-02,8043244.0,,,,,
79934,2021-03,9961864.0,,,,,
79934,2021-04,11977724.0,,,,,
79934,2021-05,10668724.0,,,,,
79934,2021-06,13505888.0,,,,,
79934,2021-07,11249172.0,,,,,
79934,2021-08,10489204.0,,,,,
79934,2021-09,12160984.0,,,,,
79934,2021-10,9674632.0,,,,,
79934,2021-11,8977496.0,,,,,
79934,2021-12,10717344.0,,,,,
79934,2022-01,7813608.0,55.0,0.4,50.0,Winter,3200.0
79934,2022-02,6697592.0,60.0,0.2,45.0,Winter,3200.0
79934,2022-03,11683012.0,65.0,0.3,40.0,Spring,3200.0
79934,2022-04,10786908.0,70.0,0.5,35.0,Spring,3200.0
79934,2022-05,11762300.0,80.0,0.2,30.0,Spring,3200.0
79934,2022-06,13548732.0,90.0,0.1,25.0,Summer,3200.0
79934,2022-07,12381434.0,95.0,0.0,20.0,Summer,3200.0
79934,2022-08,11543884.0,93.0,0.0,22.0,Summer,3200.0
79934,2022-09,11093588.0,85.0,0.3,30.0,Fall,3200.0
79934,2022-10,8892224.0,75.0,0.4,40.0,Fall,3200.0
79934,2022-11,8281856.0,65.0,0.2,45.0,Fall,3200.0
79934,2022-12,9799548.0,55.0,0.5,50.0,Winter,3200.0
79934,2023-01,9109144.0,56.0,0.3,50.0,Winter,3200.0
79934,2023-02,7213712.0,61.0,0.2,45.0,Winter,3200.0
79934,2023-03,10089024.0,67.0,0.2,42.0,Spring,3200.0
79934,2023-04,10434600.0,73.0,0.3,38.0,Spring,3200.0
79934,2023-05,10364288.0,82.0,0.2,32.0,Spring,3200.0
79934,2023-06,13369004.0,91.0,0.1,25.0,Summer,3200.0
79934,2023-07,12508056.0,97.0,0.0,20.0,Summer,3200.0
79934,2023-08,12252240.0,94.0,0.0,22.0,Summer,3200.0
79934,2023-09,11065912.0,86.0,0.2,30.0,Fall,3200.0
79934,2023-10,9818248.0,76.0,0.3,40.0,Fall,3200.0
79934,2023-11,9705300.0,66.0,0.2,45.0,Fall,3200.0
79934,2023-12,8381340.0,56.0,0.4,50.0,Winter,3200.0
79934,2024-01,9430036.0,57.0,0.3,50.0,Winter,3200.0
79934,2024-02,7709636.0,62.0,0.2,45.0,Winter,3200.0
79934,2024-03,10768956.0,68.0,0.2,42.0,Spring,3200.0
79934,2024-04,10611876.0,74.0,0.3,38.0,Spring,3200.0
79934,2024-05,12057012.0,83.0,0.2,32.0,Spring,3200.0
79934,2024-06,14615172.0,92.0,0.1,25.0,Summer,3200.0
79934,2024-07,13561240.0,98.0,0.0,20.0,Summer,3200.0
79934,2024-08,14906892.0,,,,,
79934,2024-09,13822292.0,,,,,
79934,2024-10,13858944.0,,,,,
79934,2024-11,12254484.0,,,,,
79934,2024-12,14311484.0,,,,,
79934,2025-01,15357188.0,,,,,
79934,2025-02,11130988.0,,,,,
79934,2025-03,15938384.0,,,,,
79934,2025-04,59840.0,,,,,
79935,2020-02,16456.0,,,,,
79935,2020-03,4938296.0,,,,,
79935,2020-04,5679564.0,,,,,
79935,2020-05,8593772.0,,,,,
79935,2020-06,9179456.0,,,,,
79935,2020-07,10746516.0,,,,,
79935,2020-08,10095756.0,,,,,
79935,2020-09,9417320.0,,,,,
79935,2020-10,8847344.0,,,,,
79935,2020-11,7345360.0,,,,,
79935,2020-12,6525552.0,,,,,
79935,2021-01,6282452.0,,,,,
79935,2021-02,5381112.0,,,,,
79935,2021-03,5931640.0,,,,,
79935,2021-04,7342368.0,,,,,
79935,2021-05,7397720.0,,,,,
79935,2021-06,8824904.0,,,,,
79935,2021-07,9930448.0,,,,,
79935,2021-08,7391736.0,,,,,
79935,2021-09,8144224.0,,,,,
79935,2021-10,8527948.0,,,,,
79935,2021-11,6719284.0,,,,,
79935,2021-12,6141080.0,,,,,
79935,2022-01,6054312.0,55.0,0.4,50.0,Winter,3200.0
79935,2022-02,4622640.0,60.0,0.2,45.0,Winter,3200.0
79935,2022-03,5923412.0,65.0,0.3,40.0,Spring,3200.0
79935,2022-04,6892820.0,70.0,0.5,35.0,Spring,3200.0
79935,2022-05,7321424.0,80.0,0.2,30.0,Spring,3200.0
79935,2022-06,8680540.0,90.0,0.1,25.0,Summer,3200.0
79935,2022-07,9204888.0,95.0,0.0,20.0,Summer,3200.0
79935,2022-08,8480824.0,93.0,0.0,22.0,Summer,3200.0
79935,2022-09,8364136.0,85.0,0.3,30.0,Fall,3200.0
79935,2022-10,6616808.0,75.0,0.4,40.0,Fall,3200.0
79935,2022-11,5351192.0,65.0,0.2,45.0,Fall,3200.0
79935,2022-12,5771568.0,55.0,0.5,50.0,Winter,3200.0
79935,2023-01,5294344.0,56.0,0.3,50.0,Winter,3200.0
79935,2023-02,5213560.0,61.0,0.2,45.0,Winter,3200.0
79935,2023-03,5303320.0,67.0,0.2,42.0,Spring,3200.0
79935,2023-04,6063288.0,73.0,0.3,38.0,Spring,3200.0
79935,2023-05,7059624.0,82.0,0.2,32.0,Spring,3200.0
79935,2023-06,8672312.0,91.0,0.1,25.0,Summer,3200.0
79935,2023-07,9123356.0,97.0,0.0,20.0,Summer,3200.0
79935,2023-08,9106152.0,94.0,0.0,22.0,Summer,3200.0
79935,2023-09,9023124.0,86.0,0.2,30.0,Fall,3200.0
79935,2023-10,7308708.0,76.0,0.3,40.0,Fall,3200.0
79935,2023-11,6297412.0,66.0,0.2,45.0,Fall,3200.0
79935,2023-12,5805976.0,56.0,0.4,50.0,Winter,3200.0
79935,2024-01,5370640.0,57.0,0.3,50.0,Winter,3200.0
79935,2024-02,5256196.0,62.0,0.2,45.0,Winter,3200.0
79935,2024-03,5764836.0,68.0,0.2,42.0,Spring,3200.0
79935,2024-04,6608580.0,74.0,0.3,38.0,Spring,3200.0
79935,2024-05,6767156.0,83.0,0.2,32.0,Spring,3200.0
79935,2024-06,8751600.0,92.0,0.1,25.0,Summer,3200.0
79935,2024-07,8259416.0,98.0,0.0,20.0,Summer,3200.0
79935,2024-08,9017888.0,,,,,
79935,2024-09,8187608.0,,,,,
79935,2024-10,7000532.0,,,,,
79935,2024-11,7328156.0,,,,,
79935,2024-12,5351192.0,,,,,
79935,2025-01,6042344.0,,,,,
79935,2025-02,5108840.0,,,,,
79935,2025-03,5393828.0,,,,,
79935,2025-04,6135096.0,,,,,
79936,2020-02,52360.0,,,,,
79936,2020-03,27198028.0,,,,,
79936,2020-04,31587292.0,,,,,
79936,2020-05,40822848.0,,,,,
79936,2020-06,46618352.0,,,,,
79936,2020-07,50178084.0,,,,,
79936,2020-08,48561656.0,,,,,
79936,2020-09,47365604.0,,,,,
79936,2020-10,40102524.0,,,,,
79936,2020-11,35147772.0,,,,,
79936,2020-12,32993532.0,,,,,
79936,2021-01,31038260.0,,,,,
79936,2021-02,27963980.0,,,,,
79936,2021-03,29982832.0,,,,,
79936,2021-04,33639804.0,,,,,
79936,2021-05,35929432.0,,,,,
79936,2021-06,43645052.0,,,,,
79936,2021-07,46054360.0,,,,,
79936,2021-08,37320712.0,,,,,
79936,2021-09,41239484.0,,,,,
79936,2021-10,37049188.0,,,,,
79936,2021-11,32606816.0,,,,,
79936,2021-12,31810196.0,,,,,
79936,2022-01,31269392.0,55.0,0.4,50.0,Winter,3200.0
79936,2022-02,24694472.0,60.0,0.2,45.0,Winter,3200.0
79936,2022-03,31003852.0,65.0,0.3,40.0,Spring,3200.0
79936,2022-04,32896292.0,70.0,0.5,35.0,Spring,3200.0
79936,2022-05,35332828.0,80.0,0.2,30.0,Spring,3200.0
79936,2022-06,43591196.0,90.0,0.1,25.0,Summer,3200.0
79936,2022-07,43426336.0,95.0,0.0,20.0,Summer,3200.0
79936,2022-08,41091380.0,93.0,0.0,22.0,Summer,3200.0
79936,2022-09,38512274.0,85.0,0.3,30.0,Fall,3200.0
79936,2022-10,33511148.0,75.0,0.4,40.0,Fall,3200.0
79936,2022-11,27569784.0,65.0,0.2,45.0,Fall,3200.0
79936,2022-12,30026964.0,55.0,0.5,50.0,Winter,3200.0
79936,2023-01,28969292.0,56.0,0.3,50.0,Winter,3200.0
79936,2023-02,26664704.0,61.0,0.2,45.0,Winter,3200.0
79936,2023-03,27343888.0,67.0,0.2,42.0,Spring,3200.0
79936,2023-04,31211796.0,73.0,0.3,38.0,Spring,3200.0
79936,2023-05,34250172.0,82.0,0.2,32.0,Spring,3200.0
79936,2023-06,38631208.0,91.0,0.1,25.0,Summer,3200.0
79936,2023-07,44283096.0,97.0,0.0,20.0,Summer,3200.0
79936,2023-08,42916500.0,94.0,0.0,22.0,Summer,3200.0
79936,2023-09,40567780.0,86.0,0.2,30.0,Fall,3200.0
79936,2023-10,35723732.0,76.0,0.3,40.0,Fall,3200.0
79936,2023-11,30104756.0,66.0,0.2,45.0,Fall,3200.0
79936,2023-12,28191372.0,56.0,0.4,50.0,Winter,3200.0
79936,2024-01,28606512.0,57.0,0.3,50.0,Winter,3200.0
79936,2024-02,26078272.0,62.0,0.2,45.0,Winter,3200.0
79936,2024-03,27405972.0,68.0,0.2,42.0,Spring,3200.0
79936,2024-04,30659772.0,74.0,0.3,38.0,Spring,3200.0
79936,2024-05,32478908.0,83.0,0.2,32.0,Spring,3200.0
79936,2024-06,39374720.0,92.0,0.1,25.0,Summer,3200.0
79936,2024-07,41891740.0,98.0,0.0,20.0,Summer,3200.0
79936,2024-08,38496568.0,,,,,
79936,2024-09,39240080.0,,,,,
79936,2024-10,32579140.0,,,,,
79936,2024-11,31525956.0,,,,,
79936,2024-12,27052916.0,,,,,
79936,2025-01,28891500.0,,,,,
79936,2025-02,25595064.0,,,,,
79936,2025-03,27731352.0,,,,,
79936,2025-04,29093460.0,,,,,
79936-1083  ,2020-03,2992.0,,,,,
79936-1083  ,2020-04,1496.0,,,,,
79936-1083  ,2020-05,1496.0,,,,,
79936-1083  ,2020-06,0.0,,,,,
79936-1083  ,2020-07,0.0,,,,,
79936-1083  ,2020-08,5984.0,,,,,
79936-1083  ,2020-09,5984.0,,,,,
79936-1083  ,2020-10,4488.0,,,,,
79936-1083  ,2020-11,11968.0,,,,,
79936-1083  ,2020-12,7480.0,,,,,
79936-1083  ,2021-01,8976.0,,,,,
79936-1083  ,2021-02,4488.0,,,,,
79936-1083  ,2021-03,7480.0,,,,,
79936-1083  ,2021-04,7480.0,,,,,
79936-1083  ,2021-05,5984.0,,,,,
79936-1083  ,2021-06,11968.0,,,,,
79936-1083  ,2021-08,5984.0,,,,,
79936-1083  ,2021-09,10472.0,,,,,
79936-1083  ,2021-10,5984.0,,,,,
79936-1083  ,2021-11,5984.0,,,,,
79936-1083  ,2021-12,8976.0,,,,,
79936-1083  ,2022-01,7480.0,55.0,0.4,50.0,Winter,3200.0
79936-1083  ,2022-02,5984.0,60.0,0.2,45.0,Winter,3200.0
79936-1083  ,2022-03,11968.0,65.0,0.3,40.0,Spring,3200.0
79936-1083  ,2022-04,8976.0,70.0,0.5,35.0,Spring,3200.0
79936-1083  ,2022-05,8976.0,80.0,0.2,30.0,Spring,3200.0
79936-1083  ,2022-06,7480.0,90.0,0.1,25.0,Summer,3200.0
79936-1083  ,2022-07,10472.0,95.0,0.0,20.0,Summer,3200.0
79936-1083  ,2022-08,1496.0,93.0,0.0,22.0,Summer,3200.0
79936-1083  ,2022-09,2992.0,85.0,0.3,30.0,Fall,3200.0
79936-1083  ,2022-10,2992.0,75.0,0.4,40.0,Fall,3200.0
79936-1083  ,2022-11,1496.0,65.0,0.2,45.0,Fall,3200.0
79936-1083  ,2022-12,4488.0,55.0,0.5,50.0,Winter,3200.0
79936-1083  ,2023-01,2992.0,56.0,0.3,50.0,Winter,3200.0
79936-1083  ,2023-02,7480.0,61.0,0.2,45.0,Winter,3200.0
79936-1083  ,2023-03,2992.0,67.0,0.2,42.0,Spring,3200.0
79936-1083  ,2023-04,2992.0,73.0,0.3,38.0,Spring,3200.0
79936-1083  ,2023-05,5984.0,82.0,0.2,32.0,Spring,3200.0
